77,120,1,1,2,1,1,7,125,1,1,1,894,2.9513,5,4
77,120,1,1,2,1,0,11,126,0,0,1,1380,3.1399,99,99
77,120,1,1,2,2,1,11,127,1,11,1,1238,3.0927,6,3
77,120,1,1,2,2,0,3,128,0,3,1,853,2.9309,99,99
77,120,1,1,2,1,0,3,129,1,0,1,868,2.9385,99,99
77,120,1,1,2,1,0,3,130,0,0,1,726,2.8609,99,99
77,120,1,1,2,2,0,7,131,1,7,1,677,2.8306,99,99
77,120,1,1,2,2,0,7,132,0,7,1,513,2.7101,99,99
77,120,1,1,2,1,0,11,133,1,0,1,1369,3.1364,99,99
77,120,1,1,2,1,0,11,134,0,0,1,1604,3.2052,99,99
77,120,1,1,2,2,0,3,135,1,3,1,438,2.6415,99,99
77,120,1,1,2,2,0,3,136,0,3,1,546,2.7372,99,99
77,120,1,1,2,1,0,3,137,1,0,1,678,2.8312,99,99
77,120,1,1,2,1,1,11,138,0,1,1,1359,3.1332,7,1
77,120,1,1,2,2,1,3,139,1,3,1,521,2.7168,4,3
77,120,1,1,2,2,0,11,140,0,3,0,1809,3.2574,99,99
77,120,1,1,2,1,1,11,141,1,0,0,1327,3.1229,6,3
77,120,1,1,2,1,1,7,142,0,1,1,4563,3.6593,6,4
77,120,1,1,2,2,1,7,143,1,7,1,630,2.7993,7,4
77,120,1,1,2,2,1,3,144,0,3,1,820,2.9138,3,1
77,120,1,1,2,1,1,3,145,1,0,0,988,2.9948,3,3
77,120,1,1,2,1,1,7,146,0,1,1,741,2.8698,6,4
77,120,1,1,2,2,1,11,147,1,7,0,912,2.96,8,4
77,120,1,1,2,2,1,11,148,0,11,1,1051,3.0216,2,2
77,120,1,1,2,1,0,7,149,1,0,1,939,2.9727,99,99
77,120,1,1,2,1,0,11,150,0,0,1,981,2.9917,99,99
77,120,1,1,2,2,1,7,151,1,7,1,804,2.9053,4,4
77,120,1,1,2,2,0,11,152,0,11,1,388,2.5888,99,99
77,120,1,1,2,1,1,3,153,1,1,1,715,2.8543,3,2
77,120,1,1,2,1,0,11,154,0,0,1,1213,3.0839,99,99
77,120,1,1,2,2,1,7,155,1,7,1,544,2.7356,3,2
77,120,1,1,2,2,0,7,156,0,3,0,1184,3.0734,99,99
77,120,1,1,2,1,0,3,157,1,111,0,939,2.9727,99,99
77,120,1,1,2,1,1,7,158,0,111,0,2375,3.3757,6,3
77,120,1,1,2,2,0,3,159,1,3,1,920,2.9638,99,99
77,120,1,1,2,2,1,11,160,0,7,0,639,2.8055,4,4
77,120,1,1,2,1,0,7,161,1,0,1,2433,3.3861,99,99
77,120,1,1,2,1,0,11,162,0,0,1,2486,3.3955,99,99
77,120,1,1,2,2,1,3,163,1,3,1,625,2.7959,4,1
77,120,1,1,2,2,1,7,164,0,7,1,721,2.8579,6,2
77,120,1,1,2,1,1,7,165,1,1,1,638,2.8048,2,2
77,120,1,1,2,1,0,7,166,0,0,1,1038,3.0162,99,99
77,120,1,1,2,2,0,7,167,1,7,1,801,2.9036,99,99
77,120,1,1,2,2,0,11,168,0,11,1,2600,3.415,99,99
77,120,1,1,2,1,0,3,169,1,0,1,1696,3.2294,99,99
77,120,1,1,2,1,0,11,170,0,0,1,1149,3.0603,99,99
77,120,1,1,2,2,0,11,171,1,11,1,627,2.7973,99,99
77,120,1,1,2,2,0,3,172,0,3,1,562,2.7497,99,99
77,120,1,1,2,1,1,11,173,1,1,1,1209,3.0824,7,2
77,120,1,1,2,1,0,3,174,0,0,1,580,2.7634,99,99
77,120,1,1,2,2,0,7,175,1,7,1,789,2.8971,99,99
77,120,1,1,2,2,0,7,176,0,7,1,570,2.7559,99,99
77,120,1,1,2,1,1,7,177,1,1,1,876,2.9425,3,1
77,120,1,1,2,1,1,7,178,0,1,1,1038,3.0162,8,4
77,120,1,1,2,2,1,7,179,1,7,1,461,2.6637,2,2
77,120,1,1,2,2,1,7,180,0,7,1,622,2.7938,6,4
77,120,1,1,2,1,1,11,181,1,1,1,1018,3.0077,8,4
77,120,1,1,2,1,1,3,182,0,1,1,608,2.7839,3,3
77,120,1,1,2,2,0,7,183,1,7,1,750,2.8751,99,99
77,120,1,1,2,2,1,11,184,0,11,1,2830,3.4518,7,3
77,120,1,1,2,1,1,7,185,1,1,1,822,2.9149,3,1
77,120,1,1,2,1,1,3,186,0,0,0,1201,3.0795,2,4
77,120,1,1,2,2,0,7,187,1,7,1,1170,3.0682,99,99
77,120,1,1,2,2,1,3,188,0,3,1,1022,3.0095,3,2
77,120,1,1,2,1,1,3,189,1,1,1,561,2.749,2,4
77,120,1,1,2,1,0,11,190,0,0,1,1134,3.0546,99,99
77,120,1,1,2,2,0,7,191,1,7,1,577,2.7612,99,99
77,120,1,1,2,2,1,11,192,0,11,1,563,2.7505,5,2
77,120,1,1,2,1,1,3,193,1,1,1,1220,3.0864,3,1
77,120,1,1,2,1,1,11,194,0,1,1,1503,3.177,5,2
77,120,1,1,2,2,1,11,195,1,11,1,436,2.6395,2,2
77,120,1,1,2,2,0,3,196,0,3,1,553,2.7427,99,99
77,120,1,1,2,1,1,3,197,1,1,1,826,2.917,3,3
77,120,1,1,2,1,0,7,198,0,0,1,1028,3.012,99,99
77,120,1,1,2,2,1,3,199,1,3,1,821,2.9143,3,2
77,120,1,1,2,2,0,11,200,0,11,1,839,2.9238,99,99
77,120,1,1,2,1,1,3,201,1,1,1,1593,3.2022,3,4
77,120,1,1,2,1,0,11,202,0,0,1,1807,3.257,99,99
77,120,1,1,2,2,0,7,203,1,7,1,633,2.8014,99,99
77,120,1,1,2,2,0,3,204,0,3,1,472,2.6739,99,99
77,120,1,1,2,1,0,7,205,1,0,1,917,2.9624,99,99
77,120,1,1,2,1,0,7,206,0,0,1,926,2.9666,99,99
77,120,1,1,2,2,0,11,207,1,11,1,548,2.7388,99,99
77,120,1,1,2,2,1,3,208,0,3,1,650,2.8129,2,1
77,120,1,1,2,1,1,11,209,1,1,1,1154,3.0622,7,1
77,120,1,1,2,1,0,11,210,0,0,1,1323,3.1216,99,99
77,120,1,1,2,2,1,11,211,1,11,1,1391,3.1433,6,4
77,120,1,1,2,2,1,11,212,0,11,1,500,2.699,4,3
77,120,1,1,2,1,1,3,213,1,1,1,741,2.8698,3,4
77,120,1,1,2,1,0,11,214,0,0,1,2306,3.3629,99,99
77,120,1,1,2,2,0,11,215,1,11,1,496,2.6955,99,99
77,120,1,1,2,2,0,11,216,0,11,1,457,2.6599,99,99
77,120,1,1,2,1,1,7,217,1,1,1,989,2.9952,6,3
77,120,1,1,2,1,0,11,218,0,0,1,1273,3.1048,99,99
77,120,1,1,2,2,0,11,219,1,11,1,849,2.9289,99,99
77,120,1,1,2,2,0,7,220,0,7,1,563,2.7505,99,99
77,120,1,1,2,1,0,7,221,1,0,1,638,2.8048,99,99
77,120,1,1,2,1,1,11,222,0,1,1,578,2.7619,3,1
77,120,1,1,2,2,1,3,223,1,3,1,543,2.7348,3,2
77,120,1,1,2,2,1,11,224,0,11,1,661,2.8202,7,3
77,120,1,1,2,1,0,3,225,1,0,1,628,2.798,99,99
77,120,1,1,2,1,0,7,226,0,0,1,867,2.938,99,99
77,120,1,1,2,2,1,7,227,1,7,1,1307,3.1163,7,3
77,120,1,1,2,2,0,11,228,0,11,1,579,2.7627,99,99
77,120,1,1,2,1,1,7,229,1,0,0,818,2.9128,7,1
77,120,1,1,2,1,0,7,230,0,0,1,1608,3.2063,99,99
77,120,1,1,2,2,0,11,231,1,111,0,1976,3.2958,99,99
77,120,1,1,2,2,0,11,232,0,11,1,868,2.9385,99,99
77,120,1,1,2,1,0,7,233,1,0,1,867,2.938,99,99
77,120,1,1,2,1,0,3,234,0,0,1,595,2.7745,99,99
77,120,1,1,2,2,0,7,235,1,11,0,467,2.6693,99,99
77,120,1,1,2,2,1,3,236,0,3,1,551,2.7412,3,1
77,120,1,1,2,1,0,11,237,1,0,1,1836,3.2639,99,99
77,120,1,1,2,1,0,11,238,0,0,1,890,2.9494,99,99
77,120,1,1,2,2,0,3,239,1,3,1,641,2.8069,99,99
77,120,1,1,2,2,1,7,240,0,7,1,711,2.8519,4,4
